id,playlist_id,playlist_name,artist_name,artistid,name,username,added_at,explicit,duration,popularity,danceability,loudness,tempo,acousticness,energy,valence,liveness,speechiness,genres
0hCB0YR03f6AmQaHbwWDe8,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Led Zeppelin,https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp,Whole Lotta Love - 1990 Remaster,,2020-08-17,False,333893,76,0.412,-11.6,89.74,0.0484,0.902,0.422,0.405,0.405,"['album rock', 'classic rock', 'hard rock', 'rock']"
0hCB0YR03f6AmQaHbwWDe8,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,Led Zeppelin,https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp,Whole Lotta Love - 1990 Remaster,,2020-08-21,False,333893,76,0.412,-11.6,89.74,0.0484,0.902,0.422,0.405,0.405,"['album rock', 'classic rock', 'hard rock', 'rock']"
2aoo2jlRnM3A0NyLQqMN2f,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,All Along the Watchtower,,2020-08-17,False,240800,76,0.438,-6.237,113.253,0.00255,0.805,0.564,0.0842,0.0624,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
0NWPxcsf5vdjdiFUI8NgkP,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,Hey Joe,,2020-08-17,False,210160,69,0.346,-5.695,169.492,0.00603,0.768,0.532,0.0244,0.0377,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
0wJoRiX5K5BxlqZTolB2LD,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,Purple Haze,,2020-08-17,False,170813,70,0.533,-5.27,108.9,0.00876,0.905,0.486,0.0698,0.0754,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
0NWPxcsf5vdjdiFUI8NgkP,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,Hey Joe,,2020-08-21,False,210160,69,0.346,-5.695,169.492,0.00603,0.768,0.532,0.0244,0.0377,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
0wJoRiX5K5BxlqZTolB2LD,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,Purple Haze,,2020-08-21,False,170813,70,0.533,-5.27,108.9,0.00876,0.905,0.486,0.0698,0.0754,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
2aoo2jlRnM3A0NyLQqMN2f,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,All Along the Watchtower,,2020-08-21,False,240800,76,0.438,-6.237,113.253,0.00255,0.805,0.564,0.0842,0.0624,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
0wJoRiX5K5BxlqZTolB2LD,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,Purple Haze,,2020-09-29,False,170813,70,0.533,-5.27,108.9,0.00876,0.905,0.486,0.0698,0.0754,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']"
2PzU4IB8Dr6mxV3lHuaG34,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,(I Can't Get No) Satisfaction - Mono Version,,2020-08-17,False,222813,76,0.723,-7.89,136.302,0.0383,0.863,0.931,0.128,0.0338,"['british invasion', 'classic rock', 'rock']"
52dm9op3rbfAkc1LGXgipW,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,Wild Horses - 2009 Mix,,2020-08-17,False,341773,70,0.432,-6.517,139.506,0.687,0.389,0.158,0.0788,0.0255,"['british invasion', 'classic rock', 'rock']"
2PzU4IB8Dr6mxV3lHuaG34,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,(I Can't Get No) Satisfaction - Mono Version,,2020-08-21,False,222813,76,0.723,-7.89,136.302,0.0383,0.863,0.931,0.128,0.0338,"['british invasion', 'classic rock', 'rock']"
3RZMzCvYsmJ0u2ioKTOsmJ,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,Honky Tonk Women - Mono Version,,2020-08-21,False,179386,61,0.562,-6.705,119.602,0.363,0.779,0.967,0.066,0.0592,"['british invasion', 'classic rock', 'rock']"
52dm9op3rbfAkc1LGXgipW,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,Wild Horses - 2009 Mix,,2021-01-14,False,341773,70,0.432,-6.517,139.506,0.687,0.389,0.158,0.0788,0.0255,"['british invasion', 'classic rock', 'rock']"
52dm9op3rbfAkc1LGXgipW,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,Wild Horses - 2009 Mix,,2021-02-06,False,341773,70,0.432,-6.517,139.506,0.687,0.389,0.158,0.0788,0.0255,"['british invasion', 'classic rock', 'rock']"
3RZMzCvYsmJ0u2ioKTOsmJ,spotify:playlist:37i9dQZF1DXaKIA8E7WcJj,All Out 60s,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,Honky Tonk Women - Mono Version,,2021-01-04,False,179386,61,0.562,-6.705,119.602,0.363,0.779,0.967,0.066,0.0592,"['british invasion', 'classic rock', 'rock']"
66lOpKgTyFjOrac4S1s94g,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,David Bowie,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,Rebel Rebel - 1999 Remaster,,2020-08-17,False,269360,0,0.676,-7.96,126.341,0.00101,0.92,0.624,0.248,0.0435,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave']"
66lOpKgTyFjOrac4S1s94g,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,David Bowie,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,Rebel Rebel - 1999 Remaster,,2018-12-07,False,269360,0,0.676,-7.96,126.341,0.00101,0.92,0.624,0.248,0.0435,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave']"
0LrwgdLsFaWh9VXIjBRe8t,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,David Bowie,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,Changes - 2015 Remaster,,2020-09-29,False,217746,65,0.547,-11.75,114.719,0.505,0.308,0.41,0.109,0.0377,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave']"
0LrwgdLsFaWh9VXIjBRe8t,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,David Bowie,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,Changes - 2015 Remaster,,2021-01-14,False,217746,65,0.547,-11.75,114.719,0.505,0.308,0.41,0.109,0.0377,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave']"
4pbG9SUmWIvsROVLF0zF9s,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,I Want To Hold Your Hand - Remastered 2015,,2020-08-17,False,145746,71,0.49,-5.549,130.726,0.386,0.715,0.866,0.311,0.0476,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
5jgFfDIR6FR0gvlA56Nakr,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Blackbird - Remastered 2009,,2021-01-14,False,138386,73,0.686,-14.361,93.699,0.754,0.127,0.372,0.0573,0.0342,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
7iN1s7xHE4ifF5povM6A48,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Let It Be - Remastered 2009,,2021-01-14,False,243026,77,0.443,-8.339,143.462,0.631,0.403,0.41,0.111,0.0322,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
7iN1s7xHE4ifF5povM6A48,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Let It Be - Remastered 2009,,2021-02-06,False,243026,77,0.443,-8.339,143.462,0.631,0.403,0.41,0.111,0.0322,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
45yEy5WJywhJ3sDI28ajTm,spotify:playlist:37i9dQZF1DXaKIA8E7WcJj,All Out 60s,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Here Comes The Sun - Remastered,,2021-01-04,False,185733,0,0.557,-10.484,129.171,0.0339,0.54,0.394,0.179,0.0347,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
4pbG9SUmWIvsROVLF0zF9s,spotify:playlist:37i9dQZF1DXaKIA8E7WcJj,All Out 60s,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,I Want To Hold Your Hand - Remastered 2015,,2021-01-04,False,145746,71,0.49,-5.549,130.726,0.386,0.715,0.866,0.311,0.0476,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
5jgFfDIR6FR0gvlA56Nakr,spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Blackbird - Remastered 2009,,2020-11-30,False,138386,73,0.686,-14.361,93.699,0.754,0.127,0.372,0.0573,0.0342,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
45yEy5WJywhJ3sDI28ajTm,spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Here Comes The Sun - Remastered,,2020-11-30,False,185733,0,0.557,-10.484,129.171,0.0339,0.54,0.394,0.179,0.0347,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock']"
39shmbIHICJ2Wxnk1fPSdz,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Clash,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,Should I Stay or Should I Go - Remastered,,2020-08-17,False,188986,77,0.742,-6.463,113.375,0.079,0.833,0.816,0.384,0.115,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
39shmbIHICJ2Wxnk1fPSdz,spotify:playlist:37i9dQZF1DXaKs4phBF9kX,80s Summer Rock,The Clash,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,Should I Stay or Should I Go - Remastered,,2020-05-20,False,188986,77,0.742,-6.463,113.375,0.079,0.833,0.816,0.384,0.115,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
56KqaFSGTb7ifpt16t5Y1N,spotify:playlist:37i9dQZF1DXaKs4phBF9kX,80s Summer Rock,The Clash,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,Rock the Casbah - Remastered,,2020-05-20,False,222426,71,0.796,-6.722,129.894,0.287,0.872,0.866,0.284,0.0573,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
39shmbIHICJ2Wxnk1fPSdz,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,The Clash,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,Should I Stay or Should I Go - Remastered,,2020-09-29,False,188986,77,0.742,-6.463,113.375,0.079,0.833,0.816,0.384,0.115,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
39shmbIHICJ2Wxnk1fPSdz,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,The Clash,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,Should I Stay or Should I Go - Remastered,,2021-01-14,False,188986,77,0.742,-6.463,113.375,0.079,0.833,0.816,0.384,0.115,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
56KqaFSGTb7ifpt16t5Y1N,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,Alternative 80s,The Clash,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,Rock the Casbah - Remastered,,2019-03-14,False,222426,71,0.796,-6.722,129.894,0.287,0.872,0.866,0.284,0.0573,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
2KmEgiY8fQs0G6WNxtzQKr,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Who,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Baba O'Riley,,2020-08-17,False,300400,13,0.489,-8.367,117.292,0.313,0.724,0.15,0.287,0.0352,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock']"
2KmEgiY8fQs0G6WNxtzQKr,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,The Who,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Baba O'Riley,,2020-09-29,False,300400,13,0.489,-8.367,117.292,0.313,0.724,0.15,0.287,0.0352,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock']"
5MxNLUsfh7uzROypsoO5qe,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Aerosmith,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Dream On,,2020-08-17,False,266960,77,0.307,-10.057,160.9,0.388,0.433,0.224,0.332,0.029,"['album rock', 'classic rock', 'hard rock', 'rock']"
5MxNLUsfh7uzROypsoO5qe,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,Aerosmith,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Dream On,,2020-09-29,False,266960,77,0.307,-10.057,160.9,0.388,0.433,0.224,0.332,0.029,"['album rock', 'classic rock', 'hard rock', 'rock']"
5MxNLUsfh7uzROypsoO5qe,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,Aerosmith,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Dream On,,2021-01-14,False,266960,77,0.307,-10.057,160.9,0.388,0.433,0.224,0.332,0.029,"['album rock', 'classic rock', 'hard rock', 'rock']"
6xdLJrVj4vIXwhuG8TMopk,spotify:playlist:37i9dQZF1DX4UtSsGT1Sbe,All Out 80s,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,Crazy Little Thing Called Love - Remastered 2011,,2021-02-15,False,163373,74,0.599,-6.887,77.015,0.713,0.761,0.712,0.349,0.0421,"['classic rock', 'glam rock', 'rock']"
6xdLJrVj4vIXwhuG8TMopk,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,Crazy Little Thing Called Love - Remastered 2011,,2021-02-06,False,163373,74,0.599,-6.887,77.015,0.713,0.761,0.712,0.349,0.0421,"['classic rock', 'glam rock', 'rock']"
5uvosCdMlFdTXhoazkTI5R,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Doors,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,Light My Fire,,2020-08-17,False,429760,72,0.413,-5.787,124.618,0.369,0.725,0.44,0.0905,0.0324,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']"
14XWXWv5FoCbFzLksawpEe,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,The Doors,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,Riders on the Storm,,2020-08-17,False,434720,72,0.55,-11.729,103.886,0.25,0.722,0.716,0.11,0.0283,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']"
5uvosCdMlFdTXhoazkTI5R,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,The Doors,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,Light My Fire,,2020-08-21,False,429760,72,0.413,-5.787,124.618,0.369,0.725,0.44,0.0905,0.0324,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']"
14XWXWv5FoCbFzLksawpEe,spotify:playlist:6iGacQvayMqTcCeiKRE2zR,low down groovin,The Doors,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,Riders on the Storm,El-Bahramino,2020-11-10,False,434720,72,0.55,-11.729,103.886,0.25,0.722,0.716,0.11,0.0283,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']"
70YvYr2hGlS01bKRIho1HM,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,ZZ Top,https://open.spotify.com/artist/2AM4ilv6UzW0uMRuqKtDgN,La Grange - 2005 Remaster,,2020-08-17,False,230480,74,0.545,-9.937,80.544,0.00249,0.64,0.606,0.196,0.224,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock']"
7o2CTH4ctstm8TNelqjb51,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,,2020-08-17,False,354520,80,0.454,-7.766,125.116,0.0866,0.91,0.629,0.116,0.0448,"['glam metal', 'hard rock', 'rock']"
3YRCqOhFifThpSRFJ1VWFM,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,November Rain,,2020-08-17,False,536066,78,0.294,-9.316,79.759,0.0163,0.641,0.226,0.112,0.0291,"['glam metal', 'hard rock', 'rock']"
7o2CTH4ctstm8TNelqjb51,spotify:playlist:37i9dQZF1DXaKs4phBF9kX,80s Summer Rock,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,,2020-05-20,False,354520,80,0.454,-7.766,125.116,0.0866,0.91,0.629,0.116,0.0448,"['glam metal', 'hard rock', 'rock']"
3YRCqOhFifThpSRFJ1VWFM,spotify:playlist:37i9dQZF1DX1kznM9KyewU,90s Summer Rock,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,November Rain,,2020-05-15,False,536066,78,0.294,-9.316,79.759,0.0163,0.641,0.226,0.112,0.0291,"['glam metal', 'hard rock', 'rock']"
3YRCqOhFifThpSRFJ1VWFM,spotify:playlist:37i9dQZF1DX1rVvRgjX59F,90s Rock Anthems,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,November Rain,,2020-11-05,False,536066,78,0.294,-9.316,79.759,0.0163,0.641,0.226,0.112,0.0291,"['glam metal', 'hard rock', 'rock']"
7snQQk1zcKl8gZ92AnueZW,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,,2020-09-29,False,356066,72,0.446,-5.321,125.303,0.0901,0.952,0.624,0.112,0.0523,"['glam metal', 'hard rock', 'rock']"
7snQQk1zcKl8gZ92AnueZW,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,,2021-01-14,False,356066,72,0.446,-5.321,125.303,0.0901,0.952,0.624,0.112,0.0523,"['glam metal', 'hard rock', 'rock']"
3AhXZa8sUQht0UEdBJgpGc,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Like a Rolling Stone,,2020-08-31,False,369600,72,0.483,-6.836,95.261,0.729,0.721,0.562,0.189,0.032,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
18GiV1BaXzPVYpp9rmOg0E,spotify:playlist:37i9dQZF1DX525kA8Naqsg,Raised on Rock,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Blowin' in the Wind,,2021-01-14,False,165426,68,0.38,-20.567,174.874,0.914,0.0993,0.44,0.0605,0.0509,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
6HSXNV0b4M4cLJ7ljgVVeh,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Knockin' On Heaven's Door,,2021-02-06,False,149880,71,0.513,-13.061,140.208,0.251,0.396,0.229,0.11,0.0299,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
3AhXZa8sUQht0UEdBJgpGc,spotify:playlist:37i9dQZF1DXaKIA8E7WcJj,All Out 60s,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Like a Rolling Stone,,2021-01-04,False,369600,72,0.483,-6.836,95.261,0.729,0.721,0.562,0.189,0.032,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
18GiV1BaXzPVYpp9rmOg0E,spotify:playlist:37i9dQZF1DXaKIA8E7WcJj,All Out 60s,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Blowin' in the Wind,,2021-01-04,False,165426,68,0.38,-20.567,174.874,0.914,0.0993,0.44,0.0605,0.0509,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
4K1imZQQ0yKtJ40vGmUajS,spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Girl from the North Country,,2020-11-30,False,220400,65,0.607,-23.455,118.867,0.843,0.142,0.305,0.121,0.0382,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
18GiV1BaXzPVYpp9rmOg0E,spotify:playlist:37i9dQZF1DWVmps5U8gHNv,Essential Folk,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Blowin' in the Wind,,2020-10-07,False,165426,68,0.38,-20.567,174.874,0.914,0.0993,0.44,0.0605,0.0509,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
6HSXNV0b4M4cLJ7ljgVVeh,spotify:playlist:37i9dQZF1DWVmps5U8gHNv,Essential Folk,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Knockin' On Heaven's Door,,2020-10-07,False,149880,71,0.513,-13.061,140.208,0.251,0.396,0.229,0.11,0.0299,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
4K1imZQQ0yKtJ40vGmUajS,spotify:playlist:2RB9gcVAkFgeD5foKz1DAX,low down groovin,Bob Dylan,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,Girl from the North Country,El-Bahramino,2021-01-21,False,220400,65,0.607,-23.455,118.867,0.843,0.142,0.305,0.121,0.0382,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold']"
4BP3uh0hFLFRb5cjsgLqDh,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Fortunate Son,,2020-08-31,False,140773,80,0.64,-7.516,132.77,0.201,0.663,0.663,0.152,0.0374,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']"
2LawezPeJhN4AWuSB0GtAU,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Have You Ever Seen The Rain,,2020-08-17,False,160133,77,0.741,-7.028,116.109,0.0664,0.697,0.774,0.133,0.0277,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']"
4BP3uh0hFLFRb5cjsgLqDh,spotify:playlist:37i9dQZF1DWYE5MI4mMuii,Rock & Roll Party,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Fortunate Son,,2020-08-21,False,140773,80,0.64,-7.516,132.77,0.201,0.663,0.663,0.152,0.0374,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']"
2LawezPeJhN4AWuSB0GtAU,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Have You Ever Seen The Rain,,2021-02-06,False,160133,77,0.741,-7.028,116.109,0.0664,0.697,0.774,0.133,0.0277,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']"
20OFwXhEXf12DzwXmaV7fj,spotify:playlist:37i9dQZF1DXaKIA8E7WcJj,All Out 60s,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Bad Moon Rising,,2021-01-04,False,141600,76,0.508,-5.973,178.946,0.0586,0.774,0.942,0.063,0.0321,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']"
20OFwXhEXf12DzwXmaV7fj,spotify:playlist:6RzzvekKhU0W3q66dZosP8,low down groovin,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Bad Moon Rising,El-Bahramino,2021-01-24,False,141600,76,0.508,-5.973,178.946,0.0586,0.774,0.942,0.063,0.0321,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']"
4gMgiXfqyzZLMhsksGmbQV,spotify:playlist:37i9dQZF1DWXRqgorJj26U,Rock Classics,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,"Another Brick in the Wall, Pt. 2",,2020-08-17,False,238746,75,0.694,-15.881,104.126,0.0781,0.394,0.719,0.247,0.0428,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock']"
4gMgiXfqyzZLMhsksGmbQV,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,"Another Brick in the Wall, Pt. 2",,2020-09-29,False,238746,75,0.694,-15.881,104.126,0.0781,0.394,0.719,0.247,0.0428,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock']"
6mFkJmJqdDVQ1REhVfGgd1,spotify:playlist:37i9dQZF1DWWsq4e0rDzty,Rock School,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Wish You Were Here,,2020-11-19,False,334743,75,0.481,-15.73,122.883,0.735,0.262,0.375,0.832,0.0414,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock']"
